Id,Category
70881,2
70882,3
70883,4
70884,0
70885,4
70886,1
70887,3
70888,1
70889,1
70890,0
70891,0
70892,2
70893,3
70894,4
70895,1
70896,2
70897,0
70898,2
70899,3
70900,3
70901,4
70902,3
70903,3
70904,0
70905,0
70906,4
70907,2
70908,4
70909,2
70910,0
70911,3
70912,1
70913,1
70914,2
70915,3
70916,2
70917,2
70918,1
70919,1
70920,2
70921,2
70922,1
70923,3
70924,3
70925,1
70926,0
70927,2
70928,2
70929,1
70930,0
70931,0
70932,4
70933,2
70934,1
70935,3
70936,0
70937,2
70938,4
70939,4
70940,2
70941,3
70942,1
70943,4
70944,3
70945,1
70946,1
70947,3
70948,3
70949,4
70950,3
70951,4
70952,2
70953,3
70954,3
70955,1
70956,0
70957,1
70958,0
70959,1
70960,3
70961,3
70962,2
70963,4
70964,4
70965,4
70966,0
70967,0
70968,0
70969,2
70970,2
70971,1
70972,1
70973,2
70974,2
70975,3
70976,1
70977,1
70978,1
70979,4
70980,2
70981,2
70982,0
70983,3
70984,2
70985,4
70986,1
70987,0
70988,4
70989,0
70990,1
70991,3
70992,2
70993,0
70994,2
70995,4
70996,2
70997,1
70998,0
70999,4
71000,3
71001,2
71002,1
71003,1
71004,0
71005,4
71006,3
71007,3
71008,0
71009,3
71010,2
71011,4
71012,2
71013,4
71014,3
71015,3
71016,0
71017,2
71018,3
71019,1
71020,4
71021,1
71022,0
71023,1
71024,3
71025,0
71026,4
71027,4
71028,1
71029,2
71030,4
71031,3
71032,3
71033,3
71034,0
71035,3
71036,1
71037,4
71038,2
71039,0
71040,4
71041,1
71042,4
71043,1
71044,1
71045,0
71046,3
71047,4
71048,2
71049,3
71050,1
71051,1
71052,3
71053,1
71054,2
71055,3
71056,0
71057,2
71058,4
71059,0
71060,3
71061,3
71062,1
71063,2
71064,3
71065,2
71066,1
71067,3
71068,0
71069,3
71070,0
71071,2
71072,0
71073,4
71074,4
71075,4
71076,4
71077,4
71078,4
71079,2
71080,0
71081,2
71082,3
71083,1
71084,1
71085,4
71086,0
71087,1
71088,1
71089,2
71090,4
71091,1
71092,3
71093,0
71094,4
71095,1
71096,0
71097,0
71098,2
71099,1
71100,3
71101,4
71102,3
71103,2
71104,1
71105,0
71106,1
71107,2
71108,4
71109,0
71110,1
71111,3
71112,1
71113,4
71114,4
71115,4
71116,2
71117,2
71118,2
71119,2
71120,1
71121,4
71122,2
71123,4
71124,3
71125,0
71126,1
71127,2
71128,3
71129,3
71130,1
71131,3
71132,4
71133,3
71134,1
71135,2
71136,1
71137,3
71138,4
71139,3
71140,0
71141,2
71142,0
71143,2
71144,3
71145,1
71146,1
71147,3
71148,4
71149,3
71150,4
71151,4
71152,2
71153,1
71154,0
71155,1
71156,4
71157,2
71158,0
71159,1
71160,2
71161,2
71162,3
71163,3
71164,4
71165,2
71166,4
71167,0
71168,2
71169,2
71170,3
71171,2
71172,3
71173,4
71174,3
71175,2
71176,4
71177,0
71178,2
71179,0
71180,4
71181,4
71182,1
71183,2
71184,0
71185,0
71186,3
71187,1
71188,2
71189,1
71190,1
71191,1
71192,0
71193,4
71194,0
71195,2
71196,4
71197,2
71198,1
71199,4
71200,3
71201,4
71202,1
71203,3
71204,4
71205,2
71206,4
71207,2
71208,2
71209,4
71210,1
71211,1
71212,4
71213,2
71214,0
71215,0
71216,4
71217,1
71218,1
71219,1
71220,1
71221,2
71222,0
71223,3
71224,4
71225,2
71226,4
71227,4
71228,0
71229,4
71230,3
71231,3
71232,4
71233,0
71234,1
71235,2
71236,3
71237,0
71238,3
71239,1
71240,3
71241,4
71242,1
71243,2
71244,4
71245,3
71246,4
71247,0
71248,1
71249,0
71250,4
71251,3
71252,3
71253,3
71254,1
71255,1
71256,2
71257,4
71258,0
71259,2
71260,1
71261,1
71262,2
71263,0
71264,1
71265,0
71266,3
71267,0
71268,4
71269,4
71270,2
71271,3
71272,0
71273,4
71274,2
71275,2
71276,0
71277,0
71278,1
71279,2
71280,3
71281,0
71282,2
71283,2
71284,4
71285,1
71286,0
71287,3
71288,3
71289,3
71290,2
71291,1
71292,4
71293,3
71294,1
71295,2
71296,0
71297,4
71298,1
71299,0
71300,0
71301,2
71302,4
71303,1
71304,4
71305,1
71306,2
71307,4
71308,1
71309,0
71310,4
71311,0
71312,3
71313,3
71314,0
71315,0
71316,0
71317,2
71318,0
71319,1
71320,4
71321,0
71322,0
71323,2
71324,0
71325,4
71326,4
71327,4
71328,1
71329,1
71330,3
71331,4
71332,3
71333,3
71334,3
71335,2
71336,4
71337,4
71338,2
71339,3
71340,0
71341,2
71342,2
71343,2
71344,1
71345,0
71346,0
71347,2
71348,4
71349,2
71350,4
71351,3
71352,0
71353,2
71354,3
71355,3
71356,3
71357,2
71358,3
71359,3
71360,0
71361,2
71362,0
71363,0
71364,3
71365,4
71366,3
71367,3
71368,0
71369,2
71370,4
71371,0
71372,2
71373,3
71374,3
71375,3
71376,3
71377,3
71378,2
71379,1
71380,1
71381,1
71382,0
71383,1
71384,1
71385,0
71386,4
71387,3
71388,1
71389,3
71390,0
71391,4
71392,4
71393,3
71394,4
71395,1
71396,3
71397,1
71398,3
71399,2
71400,0
71401,0
71402,1
71403,4
71404,2
71405,3
71406,3
71407,3
71408,1
71409,4
71410,2
71411,3
71412,1
71413,3
71414,4
71415,4
71416,3
71417,2
71418,4
71419,3
71420,3
71421,3
71422,0
71423,0
71424,2
71425,0
71426,4
71427,1
71428,3
71429,4
71430,3
71431,4
71432,3
71433,4
71434,3
71435,0
71436,2
71437,2
71438,1
71439,3
71440,0
71441,1
71442,2
71443,0
71444,2
71445,1
71446,0
71447,4
71448,0
71449,3
71450,0
71451,3
71452,3
71453,1
71454,0
71455,3
71456,3
71457,0
71458,0
71459,3
71460,1
71461,1
71462,4
71463,4
71464,2
71465,0
71466,4
71467,1
71468,4
71469,1
71470,0
71471,1
71472,1
71473,3
71474,4
71475,0
71476,1
71477,0
71478,2
71479,1
71480,1
71481,3
71482,2
71483,0
71484,1
71485,4
71486,2
71487,0
71488,4
71489,3
71490,4
71491,0
71492,3
71493,1
71494,1
71495,2
71496,1
71497,4
71498,4
71499,2
71500,0
71501,4
71502,4
71503,4
71504,1
71505,4
71506,4
71507,2
71508,0
71509,0
71510,3
71511,2
71512,2
71513,1
71514,1
71515,2
71516,3
71517,3
71518,0
71519,4
71520,1
71521,4
71522,2
71523,3
71524,3
71525,1
71526,4
71527,3
71528,0
71529,2
71530,3
71531,1
71532,1
71533,4
71534,2
71535,4
71536,1
71537,3
71538,2
71539,1
71540,2
71541,3
71542,3
71543,4
71544,1
71545,0
71546,3
71547,0
71548,0
71549,1
71550,2
71551,4
71552,3
71553,1
71554,0
71555,3
71556,0
71557,2
71558,4
71559,4
71560,0
71561,3
71562,0
71563,3
71564,4
71565,4
71566,2
71567,2
71568,0
71569,0
71570,0
71571,4
71572,4
71573,2
71574,0
71575,4
71576,1
71577,3
71578,0
71579,3
71580,3
71581,3
71582,4
71583,3
71584,4
71585,4
71586,3
71587,0
71588,3
71589,0
71590,0
71591,3
71592,3
71593,4
71594,0
71595,4
71596,4
71597,3
71598,1
71599,1
71600,3
71601,0
71602,2
71603,2
71604,3
71605,1
71606,3
71607,2
71608,3
71609,4
71610,1
71611,4
71612,1
71613,3
71614,4
71615,0
71616,1
71617,0
71618,1
71619,1
71620,4
71621,3
71622,1
71623,4
71624,3
71625,4
71626,2
71627,1
71628,1
71629,4
71630,2
71631,2
71632,2
71633,0
71634,1
71635,2
71636,3
71637,1
71638,4
71639,1
71640,0
71641,0
71642,2
71643,2
71644,4
71645,4
71646,3
71647,2
71648,3
71649,2
71650,4
71651,3
71652,3
71653,0
71654,1
71655,0
71656,1
71657,1
71658,3
71659,2
71660,3
71661,2
71662,4
71663,3
71664,2
71665,3
71666,4
71667,0
71668,3
71669,4
71670,0
71671,4
71672,3
71673,4
71674,1
71675,2
71676,2
71677,4
71678,3
71679,2
71680,2
71681,2
71682,4
71683,3
71684,0
71685,3
71686,4
71687,3
71688,1
71689,1
71690,4
71691,0
71692,2
71693,0
71694,3
71695,1
71696,2
71697,3
71698,3
71699,1
71700,2
71701,0
71702,3
71703,3
71704,0
71705,0
71706,0
71707,2
71708,0
71709,3
71710,0
71711,1
71712,1
71713,4
71714,3
71715,0
71716,3
71717,2
71718,4
71719,2
71720,0
71721,0
71722,3
71723,4
71724,2
71725,2
71726,3
71727,3
71728,1
71729,4
71730,4
71731,3
71732,4
71733,3
71734,4
71735,0
71736,4
71737,3
71738,4
71739,1
71740,0
71741,0
71742,3
71743,3
71744,0
71745,1
71746,3
71747,0
71748,4
71749,3
71750,3
71751,4
71752,3
71753,2
71754,4
71755,0
71756,3
71757,0
71758,0
71759,3
71760,2
71761,2
71762,2
71763,4
71764,0
71765,4
71766,1
71767,3
71768,0
71769,3
71770,3
71771,2
71772,1
71773,1
71774,1
71775,1
71776,1
71777,4
71778,4
71779,4
71780,0
71781,3
71782,0
71783,1
71784,2
71785,0
71786,0
71787,3
71788,2
71789,0
71790,3
71791,4
71792,0
71793,1
71794,4
71795,2
71796,0
71797,3
71798,2
71799,0
71800,1
71801,2
71802,0
71803,1
71804,3
71805,1
71806,3
71807,0
71808,0
71809,3
71810,2
71811,4
71812,1
71813,3
71814,1
71815,3
71816,1
71817,2
71818,1
71819,3
71820,3
71821,3
71822,1
71823,4
71824,4
71825,4
71826,3
71827,2
71828,1
71829,3
71830,2
71831,4
71832,4
71833,4
71834,1
71835,3
71836,1
71837,1
71838,2
71839,3
71840,1
71841,3
71842,4
71843,1
71844,2
71845,0
71846,1
71847,0
71848,0
71849,4
71850,3
71851,1
71852,0
71853,4
71854,3
71855,0
71856,2
71857,3
71858,0
71859,1
71860,1
71861,4
71862,1
71863,1
71864,1
71865,0
71866,4
71867,2
71868,4
71869,2
71870,4
71871,2
71872,0
71873,4
71874,2
71875,1
71876,0
71877,1
71878,0
71879,4
71880,2
71881,2
71882,0
71883,4
71884,2
71885,0
71886,0
71887,3
71888,2
71889,4
71890,3
71891,0
71892,0
71893,4
71894,0
71895,1
71896,0
71897,0
71898,3
71899,0
71900,4
71901,0
71902,0
71903,2
71904,4
71905,2
71906,1
71907,0
71908,2
71909,4
71910,4
71911,0
71912,1
71913,0
71914,1
71915,3
71916,4
71917,1
71918,3
71919,1
71920,4
71921,1
71922,4
71923,4
71924,4
71925,1
71926,0
71927,0
71928,0
71929,0
71930,4
71931,0
71932,2
71933,1
71934,2
71935,3
71936,1
71937,4
71938,2
71939,3
71940,0
71941,2
71942,2
71943,4
71944,2
71945,2
71946,4
71947,2
71948,3
71949,0
71950,0
71951,4
71952,0
71953,0
71954,1
71955,3
71956,2
71957,0
71958,3
71959,2
71960,3
71961,2
71962,0
71963,3
71964,4
71965,0
71966,2
71967,4
71968,2
71969,4
71970,1
71971,1
71972,3
71973,2
71974,4
71975,2
71976,1
71977,0
71978,0
71979,0
71980,2
71981,3
71982,2
71983,4
71984,0
71985,0
71986,3
71987,3
71988,3
71989,0
71990,3
71991,2
71992,0
71993,3
71994,3
71995,3
71996,4
71997,3
71998,4
71999,0
72000,4
72001,4
72002,2
72003,3
72004,0
72005,2
72006,0
72007,1
72008,3
72009,1
72010,2
72011,1
72012,4
72013,0
72014,3
72015,1
72016,3
72017,1
72018,3
72019,3
72020,3
72021,1
72022,4
72023,4
72024,4
72025,3
72026,2
72027,0
72028,2
72029,3
72030,4
72031,2
72032,4
72033,3
72034,3
72035,1
72036,0
72037,4
72038,1
72039,4
72040,1
72041,3
72042,2
72043,4
72044,3
72045,0
72046,3
72047,4
72048,2
72049,1
72050,0
72051,4
72052,4
72053,0
72054,1
72055,1
72056,2
72057,1
72058,4
72059,0
72060,2
72061,0
72062,4
72063,2
72064,3
72065,1
72066,3
72067,0
72068,0
72069,2
72070,2
72071,1
72072,4
72073,2
72074,2
72075,4
72076,0
72077,2
72078,4
72079,1
72080,4
72081,3
72082,1
72083,3
72084,1
72085,3
72086,3
72087,2
72088,1
72089,4
72090,4
72091,3
72092,1
72093,0
72094,3
72095,4
72096,2
72097,3
72098,3
72099,3
72100,0
72101,1
72102,2
72103,1
72104,3
72105,1
72106,4
72107,1
72108,2
72109,2
72110,1
72111,3
72112,4
72113,1
72114,1
72115,0
72116,2
72117,3
72118,3
72119,1
72120,0
72121,2
72122,2
72123,2
72124,3
72125,3
72126,1
72127,1
72128,2
72129,2
72130,1
72131,1
72132,4
72133,0
72134,1
72135,0
72136,1
72137,1
72138,1
72139,4
72140,3
72141,4
72142,2
72143,2
72144,0
72145,2
72146,0
72147,4
72148,4
72149,0
72150,1
72151,1
72152,3
72153,1
72154,4
72155,2
72156,0
72157,3
72158,2
72159,0
72160,4
72161,3
72162,2
72163,1
72164,3
72165,2
72166,0
72167,2
72168,3
72169,3
72170,1
72171,2
72172,4
72173,1
72174,4
72175,2
72176,4
72177,3
72178,2
72179,2
72180,1
72181,0
72182,4
72183,1
72184,0
72185,1
72186,0
72187,2
72188,1
72189,1
72190,2
72191,4
72192,3
72193,0
72194,0
72195,1
72196,2
72197,0
72198,3
72199,3
72200,2
72201,4
72202,4
72203,4
72204,0
72205,2
72206,4
72207,2
72208,2
72209,3
72210,2
72211,0
72212,2
72213,1
72214,4
72215,4
72216,3
72217,1
72218,3
72219,1
72220,4
72221,3
72222,1
72223,2
72224,0
72225,4
72226,0
72227,2
72228,3
72229,4
72230,2
72231,1
72232,2
72233,3
72234,3
72235,1
72236,3
72237,0
72238,4
72239,3
72240,1
72241,1
72242,4
72243,2
72244,1
72245,1
72246,1
72247,4
72248,0
72249,2
72250,3
72251,0
72252,4
72253,4
72254,0
72255,1
72256,2
72257,2
72258,3
72259,2
72260,1
72261,3
72262,4
72263,4
72264,3
72265,1
72266,4
72267,1
72268,1
72269,4
72270,1
72271,1
72272,3
72273,2
72274,3
72275,2
72276,0
72277,2
72278,4
72279,1
72280,2
72281,2
72282,2
72283,0
72284,1
72285,1
72286,3
72287,4
72288,0
72289,0
72290,3
72291,2
72292,2
72293,0
72294,4
72295,2
72296,3
72297,3
72298,1
72299,2
72300,2
72301,4
72302,3
72303,3
72304,2
72305,2
72306,3
72307,2
72308,2
72309,1
72310,0
72311,0
72312,4
72313,0
72314,1
72315,0
72316,4
72317,4
72318,2
72319,0
72320,3
72321,2
72322,4
72323,0
72324,1
72325,3
72326,3
72327,4
72328,2
72329,0
72330,0
72331,1
72332,2
72333,1
72334,3
72335,0
72336,1
72337,2
72338,0
72339,2
72340,4
72341,2
72342,0
72343,2
72344,1
72345,4
72346,3
72347,3
72348,4
72349,1
72350,0
72351,3
72352,0
72353,2
72354,3
72355,3
72356,2
72357,3
72358,2
72359,2
72360,3
72361,4
72362,4
72363,1
72364,3
72365,3
72366,4
72367,3
72368,3
72369,0
72370,2
72371,4
72372,4
72373,4
72374,2
72375,2
72376,3
72377,0
72378,3
72379,2
72380,3
72381,4
72382,3
72383,2
72384,4
72385,3
72386,4
72387,0
72388,0
72389,2
72390,1
72391,3
72392,4
72393,2
72394,2
72395,2
72396,3
72397,3
72398,0
72399,3
72400,3
72401,4
72402,3
72403,2
72404,1
72405,3
72406,0
72407,1
72408,2
72409,2
72410,1
72411,4
72412,3
72413,2
72414,3
72415,2
72416,0
72417,2
72418,3
72419,3
72420,0
72421,2
72422,0
72423,3
72424,2
72425,0
72426,2
72427,4
72428,4
72429,0
72430,4
72431,1
72432,0
72433,3
72434,4
72435,0
72436,0
72437,0
72438,4
72439,2
72440,3
72441,1
72442,3
72443,0
72444,1
72445,2
72446,0
72447,4
72448,0
72449,1
72450,0
72451,0
72452,0
72453,1
72454,4
72455,1
72456,3
72457,0
72458,4
72459,2
72460,2
72461,4
72462,3
72463,1
72464,3
72465,2
72466,2
72467,3
72468,1
72469,2
72470,4
72471,2
72472,4
72473,2
72474,4
72475,3
72476,3
72477,2
72478,0
72479,4
72480,1
72481,2
72482,0
72483,3
72484,2
72485,4
72486,1
72487,4
72488,3
72489,4
72490,4
72491,1
72492,2
72493,3
72494,4
72495,1
72496,4
72497,0
72498,2
72499,1
72500,2
72501,0
72502,0
72503,4
72504,1
72505,3
72506,3
72507,1
72508,3
72509,1
72510,1
72511,1
72512,1
72513,0
72514,4
72515,1
72516,2
72517,3
72518,4
72519,4
72520,0
72521,3
72522,0
72523,4
72524,2
72525,1
72526,3
72527,2
72528,4
72529,3
72530,1
72531,0
72532,0
72533,1
72534,0
72535,4
72536,4
72537,1
72538,4
72539,2
72540,2
72541,3
72542,3
72543,2
72544,2
72545,4
72546,4
72547,4
72548,3
72549,1
72550,1
72551,2
72552,4
72553,3
72554,4
72555,1
72556,1
72557,2
72558,1
72559,0
72560,2
72561,3
72562,3
72563,1
72564,0
72565,1
72566,2
72567,0
72568,0
72569,1
72570,1
72571,3
72572,0
72573,0
72574,2
72575,0
72576,0
72577,0
72578,2
72579,3
72580,3
72581,1
72582,0
72583,1
72584,3
72585,0
72586,4
72587,1
72588,4
72589,4
72590,4
72591,3
72592,0
72593,3
72594,4
72595,2
72596,3
72597,0
72598,0
72599,3
72600,2
72601,1
72602,1
72603,1
72604,4
72605,0
72606,0
72607,4
72608,3
72609,3
72610,1
72611,0
72612,1
72613,2
72614,1
72615,0
72616,1
72617,1
72618,2
72619,3
72620,3
72621,4
72622,4
72623,1
72624,1
72625,2
72626,1
72627,1
72628,3
72629,1
72630,3
72631,1
72632,3
72633,4
72634,0
72635,3
72636,3
72637,3
72638,1
72639,4
72640,1
72641,4
72642,1
72643,2
72644,0
72645,4
72646,3
72647,4
72648,3
72649,3
72650,3
72651,2
72652,2
72653,0
72654,0
72655,2
72656,0
72657,2
72658,0
72659,0
72660,1
72661,0
72662,4
72663,0
72664,3
72665,3
72666,2
72667,2
72668,2
72669,2
72670,4
72671,0
72672,1
72673,3
72674,2
72675,3
72676,2
72677,0
72678,3
72679,1
72680,3
72681,1
72682,2
72683,3
72684,2
72685,1
72686,2
72687,2
72688,1
72689,1
72690,3
72691,3
72692,2
72693,4
72694,0
72695,4
72696,3
72697,2
72698,0
72699,2
72700,1
72701,0
72702,0
72703,2
72704,4
72705,2
72706,0
72707,1
72708,0
72709,4
72710,1
72711,2
72712,4
72713,2
72714,4
72715,2
72716,1
72717,4
72718,4
72719,1
72720,3
72721,0
72722,0
72723,0
72724,0
72725,0
72726,3
72727,3
72728,4
72729,2
72730,2
72731,4
72732,3
72733,1
72734,3
72735,1
72736,2
72737,0
72738,1
72739,4
72740,3
72741,4
72742,0
72743,2
72744,1
72745,4
72746,3
72747,1
72748,1
72749,2
72750,2
72751,4
72752,0
72753,0
72754,4
72755,3
72756,4
72757,4
72758,1
72759,0
72760,4
72761,3
72762,2
72763,0
72764,2
72765,4
72766,4
72767,0
72768,3
72769,2
72770,3
72771,1
72772,4
72773,1
72774,4
72775,1
72776,4
72777,4
72778,1
72779,1
72780,0
72781,0
72782,4
72783,3
72784,4
72785,2
72786,0
72787,1
72788,1
72789,2
72790,1
72791,3
72792,3
72793,0
72794,1
72795,4
72796,1
72797,2
72798,2
72799,4
72800,3
72801,2
72802,1
72803,4
72804,4
72805,1
72806,0
72807,2
72808,4
72809,1
72810,0
72811,0
72812,1
72813,0
72814,3
72815,4
72816,3
72817,3
72818,4
72819,4
72820,2
72821,2
72822,0
72823,3
72824,3
72825,1
72826,4
72827,2
72828,2
72829,4
72830,0
72831,2
72832,3
72833,2
72834,1
72835,0
72836,2
72837,3
72838,4
72839,3
72840,4
72841,3
72842,3
72843,3
72844,2
72845,2
72846,4
72847,4
72848,1
72849,0
72850,4
72851,0
72852,2
72853,4
72854,1
72855,1
72856,0
72857,1
72858,0
72859,4
72860,3
72861,4
72862,2
72863,0
72864,1
72865,2
72866,0
72867,4
72868,1
72869,1
72870,4
72871,1
72872,2
72873,1
72874,1
72875,0
72876,1
72877,2
72878,0
72879,2
72880,1
72881,1
72882,4
72883,4
72884,3
72885,1
72886,1
72887,1
72888,3
72889,4
72890,1
72891,2
72892,0
72893,1
72894,2
72895,4
72896,4
72897,4
72898,0
72899,0
72900,4
72901,1
72902,4
72903,1
72904,3
72905,0
72906,0
72907,3
72908,4
72909,3
72910,4
72911,0
72912,2
72913,0
72914,0
72915,3
72916,0
72917,0
72918,4
72919,0
72920,3
72921,0
72922,0
72923,0
72924,3
72925,4
72926,0
72927,2
72928,2
72929,3
72930,2
72931,0
72932,2
72933,4
72934,3
72935,4
72936,4
72937,0
72938,4
72939,2
72940,1
72941,1
72942,1
72943,0
72944,2
72945,0
72946,3
72947,3
72948,0
72949,1
72950,3
72951,0
72952,2
72953,1
72954,2
72955,3
72956,3
72957,2
72958,4
72959,3
72960,2
72961,2
72962,1
72963,4
72964,3
72965,1
72966,2
72967,3
72968,1
72969,1
72970,3
72971,1
72972,0
72973,0
72974,2
72975,2
72976,2
72977,4
72978,1
72979,2
72980,1
72981,3
72982,1
72983,3
72984,1
72985,4
72986,4
72987,4
72988,4
72989,1
72990,4
72991,1
72992,4
72993,2
72994,4
72995,1
72996,0
72997,1
72998,3
72999,0
73000,4
73001,3
73002,4
73003,1
73004,0
73005,2
73006,0
73007,4
73008,2
73009,2
73010,2
73011,2
73012,2
73013,3
73014,4
73015,3
73016,4
73017,0
73018,4
73019,2
73020,3
73021,2
73022,3
73023,0
73024,1
73025,4
73026,0
73027,2
73028,0
73029,4
73030,4
73031,1
73032,2
73033,1
73034,0
73035,0
73036,2
73037,0
73038,1
73039,1
73040,4
73041,0
73042,1
73043,1
73044,4
73045,4
73046,1
73047,3
73048,3
73049,0
73050,1
73051,4
73052,1
73053,3
73054,3
73055,0
73056,2
73057,3
73058,1
73059,1
73060,1
73061,3
73062,3
73063,1
73064,3
73065,1
73066,4
73067,2
73068,3
73069,2
73070,2
73071,1
73072,2
73073,4
73074,1
73075,0
73076,3
73077,3
73078,2
73079,2
73080,2
73081,3
73082,0
73083,3
73084,0
73085,0
73086,3
73087,3
73088,0
73089,2
73090,0
73091,3
73092,1
73093,1
73094,0
73095,2
73096,2
73097,0
73098,2
73099,0
73100,3
73101,3
73102,0
73103,2
73104,4
73105,3
73106,1
73107,4
73108,3
73109,2
73110,0
73111,0
73112,3
73113,0
73114,3
73115,2
73116,3
73117,0
73118,3
73119,3
73120,1
73121,4
73122,3
73123,0
73124,3
73125,4
73126,4
73127,0
73128,0
73129,2
73130,4
73131,1
73132,3
73133,3
73134,0
73135,2
73136,4
73137,3
73138,3
73139,0
73140,1
73141,4
73142,1
73143,0
73144,0
73145,0
73146,4
73147,4
73148,3
73149,0
73150,4
73151,3
73152,1
73153,3
73154,3
73155,1
73156,1
73157,1
73158,2
73159,3
73160,0
73161,3
73162,4
73163,1
73164,4
73165,4
73166,2
73167,4
73168,0
73169,1
73170,2
73171,2
73172,3
73173,1
73174,0
73175,3
73176,3
73177,3
73178,3
73179,2
73180,1
73181,3
73182,4
73183,0
73184,0
73185,3
73186,4
73187,1
73188,4
73189,4
73190,3
73191,3
73192,4
73193,0
73194,1
73195,3
73196,4
73197,1
73198,4
73199,0
73200,2
73201,0
73202,2
73203,0
73204,3
73205,3
73206,2
73207,0
73208,2
73209,1
73210,0
73211,0
73212,1
73213,2
73214,0
73215,2
73216,1
73217,4
73218,4
73219,0
73220,3
73221,2
73222,4
73223,2
73224,3
73225,4
73226,2
73227,4
73228,0
73229,2
73230,2
73231,2
73232,4
73233,1
73234,4
73235,3
73236,0
73237,2
73238,1
73239,4
73240,2
73241,3
73242,0
73243,4
73244,2
73245,3
73246,0
73247,4
73248,1
73249,3
73250,3
73251,1
73252,2
73253,3
73254,4
73255,0
73256,4
73257,1
73258,2
73259,0
73260,3
73261,4
73262,1
73263,0
73264,2
73265,4
73266,3
73267,3
73268,2
73269,0
73270,3
73271,1
73272,0
73273,0
73274,2
73275,4
73276,0
73277,1
73278,2
73279,0
73280,4
73281,0
73282,4
73283,1
73284,3
73285,2
73286,3
73287,3
73288,1
73289,1
73290,2
73291,3
73292,4
73293,4
73294,1
73295,3
73296,4
73297,2
73298,1
73299,3
73300,0
73301,4
73302,0
73303,3
73304,4
73305,0
73306,1
73307,4
73308,1
73309,4
73310,3
73311,2
73312,2
73313,4
73314,2
73315,1
73316,0
73317,0
73318,2
73319,4
73320,1
73321,3
73322,0
73323,3
73324,4
73325,3
73326,1
73327,2
73328,2
73329,0
73330,3
73331,3
73332,0
73333,2
73334,3
73335,1
73336,2
73337,4
73338,0
73339,1
73340,3
73341,2
73342,2
73343,1
73344,1
73345,3
73346,2
73347,0
73348,0
73349,1
73350,4
73351,4
73352,0
73353,2
73354,2
73355,3
73356,4
73357,4
73358,0
73359,2
73360,0
73361,2
73362,4
73363,4
73364,3
73365,3
73366,1
73367,0
73368,2
73369,1
73370,1
73371,2
73372,4
73373,0
73374,1
73375,2
73376,0
73377,0
73378,1
73379,1
73380,3
73381,4
73382,1
73383,0
73384,2
73385,3
73386,1
73387,3
73388,2
73389,1
73390,2
73391,4
73392,2
73393,1
73394,4
73395,3
73396,2
73397,0
73398,4
73399,4
73400,0
73401,3
73402,1
73403,2
73404,0
73405,0
73406,1
73407,0
73408,3
73409,4
73410,3
73411,4
73412,4
73413,3
73414,2
73415,1
73416,4
73417,0
73418,2
73419,3
73420,0
73421,0
73422,4
73423,0
73424,4
73425,4
73426,4
73427,3
73428,2
73429,3
73430,1
73431,0
73432,2
73433,3
73434,1
73435,3
73436,3
73437,1
73438,4
73439,4
73440,3
73441,0
73442,4
73443,2
73444,3
73445,3
73446,3
73447,4
73448,1
73449,3
73450,3
73451,3
73452,0
73453,4
73454,0
73455,1
73456,1
73457,4
73458,2
73459,4
73460,0
73461,0
73462,1
73463,2
73464,3
73465,1
73466,3
73467,3
73468,4
73469,2
73470,2
73471,0
73472,1
73473,3
73474,3
73475,0
73476,2
73477,0
73478,2
73479,4
73480,4
73481,2
73482,1
73483,0
73484,1
73485,4
73486,3
73487,1
73488,2
73489,4
73490,1
73491,0
73492,0
73493,0
73494,4
73495,1
73496,1
73497,1
73498,1
73499,0
73500,1
73501,0
73502,2
73503,0
73504,3
73505,2
73506,0
73507,2
73508,2
73509,4
73510,1
73511,2
73512,3
73513,4
73514,2
73515,1
73516,4
73517,1
73518,3
73519,3
73520,4
73521,0
73522,1
73523,4
73524,3
73525,3
73526,3
73527,4
73528,0
73529,4
73530,1
73531,2
73532,3
73533,0
73534,1
73535,4
73536,1
73537,1
73538,3
73539,0
73540,0
73541,1
73542,3
73543,0
73544,2
73545,1
73546,2
73547,3
73548,3
73549,0
73550,3
73551,2
73552,3
73553,0
73554,0
73555,2
73556,2
73557,0
73558,4
73559,2
73560,0
73561,3
73562,2
73563,3
73564,3
73565,0
73566,1
73567,0
73568,2
73569,3
73570,3
73571,0
73572,2
73573,0
73574,0
73575,2
73576,2
73577,2
73578,2
73579,1
73580,1
73581,4
73582,2
73583,0
73584,0
73585,0
73586,0
73587,3
73588,0
73589,1
73590,0
73591,2
73592,0
73593,2
73594,1
73595,0
73596,0
73597,4
73598,3
73599,4
73600,1
73601,4
73602,2
73603,3
73604,2
73605,3
73606,0
73607,3
73608,0
73609,0
73610,0
73611,0
73612,2
73613,3
73614,0
73615,0
73616,4
73617,4
73618,1
73619,3
73620,4
73621,1
73622,3
73623,0
73624,3
73625,3
73626,2
73627,2
73628,4
73629,2
73630,3
73631,4
73632,3
73633,3
73634,3
73635,2
73636,3
73637,1
73638,0
73639,1
73640,0
73641,3
73642,4
73643,4
73644,2
73645,1
73646,1
73647,4
73648,0
73649,1
73650,3
73651,3
73652,3
73653,0
73654,1
73655,4
73656,4
73657,1
73658,4
73659,2
73660,1
73661,3
73662,3
73663,2
73664,2
73665,3
73666,0
73667,0
73668,3
73669,1
73670,0
73671,4
73672,1
73673,1
73674,1
73675,4
73676,3
73677,2
73678,4
